longitude,latitude,altitude,angle,speed,odometer,Pass_ID,Y,tsne_x,tsne_y,color_tsne_5000,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,order,id
0.6449670943388472,0.5439784462745152,0.06326915150444562,0.043740118949032604,0.6673168013374199,0.2661017805807092,1593,1.0,-12.382529,55.826904000000006,#a50f68,2,0,0,0,8,6,6,6,12,1,14,12,12,7,7,17,78,820
0.6463635068778029,0.5494634148890539,0.08896151053013797,0.01894150417827298,0.761512027491409,0.28463577576707777,1593,2.0,-6.9293995,61.518097,#9c0f74,2,0,0,0,8,6,6,6,12,1,14,12,12,7,7,17,78,821
0.6473688474176118,0.555382332022532,0.11926347599971887,0.04780303711025249,0.7319587628865979,0.2902458032952107,1593,3.0,-9.576397,62.989895,#a10f6f,2,0,0,0,8,6,6,6,12,1,14,12,12,7,7,17,78,822
0.6485500922702839,0.5610420673376275,0.14379084967320266,0.9247910863509751,0.7422680412371134,0.12136610060635825,1593,4.0,45.96549,-3.9029682,#1d83e4,2,0,0,0,8,6,6,6,12,1,14,12,12,7,7,17,78,823
0.6440454862070393,0.5646146288627207,0.13542764776161365,0.9413244676071524,0.7010309278350515,0.28299460913321417,1593,5.0,52.189312,-5.780787999999999,#1d89e7,2,0,0,0,8,6,6,6,12,1,14,12,12,7,7,17,78,824
0.6453590133487239,0.5451153510750508,0.06862745098039216,0.055710306406685235,0.6701030927835051,0.0075558661856098535,1594,0.0,-3.0439425,42.422146000000005,#98217c,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,825
0.6441388474927603,0.5404983673877446,0.049953314659197015,0.67966573816156,0.5316642120765832,0.0717807287632936,1594,-1.0,4.113683,9.086619,#927f9a,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,826
0.6438413529603206,0.5375107963496788,0.04139433551198257,0.20625669595028928,0.1275178429817605,0.04703526700542133,1594,-2.0,-3.1985075000000003,-39.42495,#81d765,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,827
0.6433446965338341,0.5376456472229698,0.04175744371822803,0.2609099350046425,0.15807560137457044,0.005509485760340517,1594,-3.0,-5.615947,-33.54586,#8fd165,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,828
0.6432636671359582,0.5376258809145433,0.04248366013071896,0.11474526013118876,0.08646491519787163,0.26509512774593275,1594,-4.0,6.273470400000001,-38.477092999999996,#6dd680,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,829
0.6413472422261055,0.5353205508802006,0.041434680868232064,0.09914371195708244,0.8629247804505535,0.2863533360898252,1594,-5.0,3.2023156000000004,57.444504,#880f89,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,830
0.6464840738039861,0.5508791230012839,0.09404502541757444,0.007242339832869081,0.7807560137457045,0.29301019412279544,1594,1.0,-5.9971312999999995,61.99925,#9a0f76,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,831
0.64771561671804,0.5567120622867954,0.12959449012579946,0.05660885973582532,0.7319587628865979,0.2919519666274452,1594,2.0,-9.749305999999999,63.366035,#a20f6e,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,832
0.6476097355203017,0.5620320078709824,0.14231499051233396,0.8945996944918682,0.7236448287329565,0.19515766472549964,1594,3.0,47.57052,-4.3318959999999995,#1d85e5,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,833
0.6436479420547823,0.5657211636147004,0.14752567693744165,0.4249900517309987,0.5832106038291605,0.2243147773852925,1594,4.0,22.458113,32.78354,#5a3bc6,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,834
0.6432625670904883,0.5678723478931751,0.179520697167756,0.018105849582172703,0.17835051546391753,0.03296246623472298,1594,5.0,14.003124,-50.78436,#63df88,2,0,0,0,8,6,6,6,6,1,1,6,6,1,1,2,54,835
0.4432749636142468,0.4566058493942613,0.045751633986928116,0.3370473537604457,0.7938144329896907,0.041085022384253565,1632,0.0,-2.9981031000000002,31.189602,#a04283,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,836
0.43692270369568575,0.4573482606336157,0.04972239791974138,0.2103513343516938,0.6937146657798471,0.216149567152456,1632,-1.0,-2.4212255000000003,28.48603,#a04a86,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,837
0.43269171859237865,0.4545010618122412,0.028944911297852483,0.09948269001193792,0.662739322533137,0.11779055678638214,1632,-2.0,-4.081855,29.462133,#a44780,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,838
0.4272810476412428,0.4552027619761709,0.017896047307812014,0.3171508157580581,0.8085419734904271,0.2733604445008135,1632,-3.0,-1.3306921999999999,30.113196999999996,#9c4588,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,839
0.4206174077100577,0.4560100125407232,0.023289009090226128,0.25501873018922305,0.7888375399928901,0.28687865213769137,1632,-4.0,-1.3133656,29.631634000000002,#9c4789,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,840
0.4144091600469846,0.4566832864703585,0.01581398843062129,0.25703582749015463,0.7557767507998577,0.25613409317555474,1632,-5.0,-1.7992508000000003,29.353924,#9e4887,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,841
0.4482999907473424,0.4525699130779231,0.014161220043572984,0.3500464252553389,0.5945017182130583,0.21817563610948448,1632,1.0,-3.567562,27.940309999999997,#a34c83,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,842
0.4537246876404364,0.4519768762009129,0.00400486992182494,0.22194002949369165,0.6476652516676774,0.2455934299521203,1632,2.0,-2.7217135,28.063215000000003,#a14b85,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,843
0.45830036084066,0.4539242908748236,0.0059912854030501105,0.5473537604456824,0.3505154639175257,0.0448629554770585,1632,3.0,-22.358265,7.813608599999999,#cf7c4b,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,844
0.4578131484235435,0.4551188222653906,0.016571640476521578,0.1184140342559118,0.2634349638078526,0.02569195456995265,1632,4.0,17.470346,-25.54244,#58c5ab,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,845
0.4614119606605929,0.4580268697792818,0.037750732476898814,0.14081260205551818,0.7632420902950587,0.2876277250785061,1632,5.0,-1.3133569,28.35322,#9d4a89,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,104,846
0.6460622702320737,0.5382731877709119,0.054466230936819175,0.17827298050139276,0.5979381443298969,0.18889665464024635,1694,0.0,-8.151788,44.51587,#a31b6b,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,847
0.6439561477205924,0.5377579036037083,0.054885201944025484,0.4161559888579388,0.21554321966693105,0.17698163488601545,1694,-1.0,-6.032026999999999,-11.387338,#a5ae77,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,848
0.6441218774441015,0.5386942860967103,0.0599128540305011,0.4662952646239554,0.3154639175257732,0.1105045429645441,1694,-2.0,-1.9482427,-11.460106,#9bae82,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,849
0.6441514872036933,0.5399755299263198,0.07007988380537401,0.4453729495512225,0.5028636884306987,0.01133379927841478,1694,-3.0,3.411804,15.663096,#946e99,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,850
0.6450494333427947,0.5441827573273947,0.07790143084260732,0.5391854249792968,0.5422123154081918,0.2376651760848667,1694,-4.0,14.900924,9.974853,#7379b6,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,851
0.6463732479868494,0.5493093589779292,0.10049019607843138,0.5083565459610028,0.7216494845360825,0.13116511456582106,1694,-5.0,33.93793,30.948433,#4544dd,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,852
0.6481527778097096,0.5410088565024225,0.0688090050835149,0.13287939750335293,0.6636120656739214,0.2435629966845139,1694,1.0,-8.453142,51.070248,#9d116e,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,853
0.6538191282608441,0.5426818755857958,0.06744340248176567,0.2722538452222357,0.8973554459883459,0.27065605450736163,1694,2.0,12.417446,52.405193,#76139f,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,854
0.6591998000204367,0.539279520738777,0.04993323494272262,0.309012489891275,0.6787495843032924,0.026125626024840518,1694,3.0,15.48005,43.40485,#6d24b0,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,855
0.6631779659276535,0.5384958143818253,0.04333091261195837,0.28087279480037136,0.7319587628865979,0.1809997250504249,1694,4.0,13.143407,45.661263,#721fa7,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,856
0.6678147364010965,0.5379069505328253,0.05895019506510615,0.2683163827168491,0.5816350994965237,0.28516805432492065,1694,5.0,9.950991,42.98818,#7721a1,2,0,0,0,2,6,6,8,12,7,14,12,12,7,7,17,7,857
0.6607967892100124,0.5388963475820425,0.04357298474945534,0.2562674094707521,0.6185567010309279,0.05808572130187574,1696,0.0,10.873161,37.215004,#762fa7,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,858
0.6572555766736219,0.5407535192310746,0.05643738977072309,0.3785647963920945,0.861561119293078,0.0205312673436363,1696,-1.0,16.356512,44.23017,#6c24b1,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,859
0.6505809283198651,0.5423874005528013,0.06971677559912855,0.22128133704735373,0.921237113402062,0.1697047545287973,1696,-2.0,8.005588000000001,52.02078,#7e1093,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,860
0.6476749900448855,0.5396352115760337,0.06408859840232389,0.10605591664087488,0.3856433753340969,0.17694194506185665,1696,-3.0,11.819098,-34.07104,#63d295,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,861
0.6446256448454459,0.5376186990541107,0.052749719416386086,0.202414113277623,0.3786316776007497,0.059416584095932014,1696,-4.0,16.46144,-33.97948,#5cd2a1,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,862
0.6440279639341142,0.5381636693506769,0.05706385118149825,0.4378830083565459,0.2588421887390959,0.1481748950533778,1696,-5.0,-3.7533557,-12.6664295,#9eb07d,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,863
0.6659248471021719,0.5379278099714746,0.05302224248872677,0.25484226209755784,0.5941021337808678,0.2808849325045895,1696,1.0,10.096599000000001,43.338104,#7720a1,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,864
0.670730289366201,0.5374978939895563,0.06260412661796745,0.2791250204817302,0.6152213462704669,0.2866506734165738,1696,2.0,10.409734,43.62643,#7620a2,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,865
0.6750249812989093,0.5366331494278995,0.06862745098039216,0.4763231197771588,0.1855670103092784,0.005194658002606775,1696,3.0,-11.978048,-16.377428,#afb662,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,866
0.6732289505656901,0.5340343615606784,0.05664488017429194,0.5787443754017572,0.3885804916732751,0.05125638071103609,1696,4.0,-0.2580539,11.2484865,#9e798f,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,867
0.6741826087315061,0.5335600625561234,0.05664488017429194,0.1866295264623956,0.4742268041237113,0.042029505657454815,1696,5.0,18.266697,-33.80162,#59d1a5,2,0,0,0,8,6,6,6,6,1,2,6,6,1,1,2,60,868
0.7426008765023671,0.5315761363735803,0.16993464052287582,0.14763231197771587,0.6288659793814433,0.00802810782221047,1710,0.0,-2.8156698,38.97703,#9a2b7f,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,869
0.7365463806798171,0.5334064629717474,0.13794715018623935,0.3018600053913199,0.8437479215164616,0.28898826951774675,1710,-1.0,19.213339,49.450790000000005,#691db4,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,870
0.729152097347562,0.5353306502785031,0.159572440087146,0.2843604921077066,0.9278350515463918,0.1184500085003494,1710,-2.0,19.483438,47.123000000000005,#6821b7,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,871
0.7216498376801948,0.5365982086711156,0.15943790849673206,0.2766518105849582,0.9212783505154638,0.2924677458962201,1710,-3.0,19.920868,49.779990000000005,#681db6,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,872
0.7141749116476142,0.5383310477213001,0.17182961147421935,0.3112291086350975,0.9355455326460482,0.29218278742200143,1710,-4.0,20.162382,49.740177,#671db7,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,873
0.7074247773073097,0.541870202942345,0.2043417366946779,0.33179964186231603,0.8756627393225331,0.16930115658723102,1710,-5.0,19.977552,47.945576,#6720b8,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,874
0.7452957264270097,0.5341124799524302,0.1778609104460498,0.1596979914968479,0.5755561584373303,0.22785224006577576,1710,1.0,-13.756685999999998,49.409107,#ad1862,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,875
0.7507170947858253,0.5368132615965138,0.19803921568627453,0.17548746518105848,0.8037800687285224,0.2856589659797126,1710,2.0,11.461221,60.636683999999995,#790e9b,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,876
0.7562631829946778,0.540281209894161,0.2170422958455413,0.111593506867736,0.7438499822253822,0.2894743527195582,1710,3.0,11.010261,60.9883,#7a0e9a,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,877
0.7590162037896615,0.5441706715838741,0.2406804388422036,0.08635097493036213,0.5828608247422681,0.2836822974150842,1710,4.0,-14.011270999999999,49.680122,#ae1862,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,878
0.7626459529697449,0.5494479358708233,0.26184145375321843,0.12452519625221578,0.8960168697282098,0.2754156155712665,1710,5.0,12.614801,61.378513,#770e9e,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,67,879
0.6797264590759119,0.6759794590051733,0.14705882352941174,0.2479108635097493,0.5154639175257731,0.0,1725,0.0,12.763033,37.068913,#702eac,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,880
0.6757662014070789,0.6789147169450871,0.14380900508351488,0.3926648096564531,0.7012027491408934,0.28249494701448863,1725,-1.0,17.95955,40.863747,#682ab8,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,881
0.6724586262132473,0.6833360073656216,0.15842996696886644,0.41178003414502656,0.6995177918190888,0.2846352679803718,1725,-2.0,18.133774,40.85673,#672ab8,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,882
0.6700037203766769,0.6860783277644558,0.17017429193899786,0.7453760445682452,0.18201030927835016,0.03571799618428759,1725,-3.0,-49.608624,-20.845465,#e9a509,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,883
0.6722154364626558,0.6861025547536315,0.17102396514161222,0.7984620399454748,0.3926518973459091,0.2849686893747239,1725,-4.0,48.100597,-14.195960999999999,#1f98e3,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,884
0.6753756980276471,0.684925919883316,0.1689229807149197,0.8391416486124006,0.40353188239786186,0.2429683220310169,1725,-5.0,48.034034999999996,-14.084751,#1f98e3,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,885
0.6841672612435765,0.6730888198652885,0.1462863933452169,0.3338566725753355,0.6479850046860356,0.06664402768881507,1725,1.0,14.22745,38.45062,#6d2baf,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,886
0.6890810978645536,0.6698773620096965,0.12702754937100288,0.3471066582801689,0.725690056534752,0.23784069187360496,1725,2.0,16.975447,40.921078,#6929b5,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,887
0.6937067384340132,0.666826593932111,0.11463779956427016,0.3503133704735376,0.6391752577319587,0.03658101777517527,1725,3.0,13.946303,38.330666,#6d2baf,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,888
0.698343896379372,0.6637761919187426,0.09053138616557736,0.3422832520891365,0.7268685567010309,0.23871593366893976,1725,4.0,16.72919,40.881209999999996,#6a29b4,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,889
0.7031616184654155,0.6605869229442334,0.06862745098039216,0.3502367688022284,0.5817010309278349,0.2743664878445001,1725,5.0,17.057337,39.35818,#682cb6,2,0,0,3,2,6,8,8,8,7,7,8,16,16,16,3,11,890
0.6836063413032569,0.6734561546029738,0.14814814814814814,0.33147632311977715,0.6391752577319587,0.00802810782221047,1727,0.0,13.838757500000002,38.34923,#6d2bae,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,891
0.6793258239728086,0.6758557031903081,0.14161220043572986,0.15877437325905291,0.4948453608247423,0.006611382912408621,1727,-1.0,-4.181998999999999,36.54466,#a0327c,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,892
0.6753856883939928,0.6794019096375052,0.14531590413943354,0.3938718662952647,0.6824742268041237,0.2873118117078147,1727,-2.0,18.039928,40.740204,#672bb8,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,893
0.67206441024965,0.6838696015834813,0.16042780748663105,0.4155482400607749,0.7092314901593252,0.2770233836886021,1727,-3.0,18.124565,40.913376,#672ab8,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,894
0.6702454090356316,0.6862234834786314,0.16710239651416126,0.6707520891364903,0.3927835051546392,0.033387483707663534,1727,-4.0,0.26087319999999997,3.716154,#9b8c8f,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,895
0.6725553083552569,0.6859881980870917,0.170924935630818,0.8060268422385415,0.3945641986879101,0.28780981197913896,1727,-5.0,48.108124,-14.181242999999998,#1f98e3,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,896
0.6884917962212871,0.6702578104541139,0.12727528287300585,0.3477401383772127,0.7655470568673094,0.223019921284936,1727,1.0,16.843332,41.175713,#6a29b5,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,897
0.6931831914623281,0.6671714400578281,0.11764705882352942,0.3370473537604457,0.6185567010309279,0.00802810782221047,1727,2.0,13.723789000000002,38.151996999999994,#6d2bae,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,898
0.6977725128649901,0.664158263184369,0.09317129629629632,0.34044220055710306,0.7177835051546392,0.2140582793403729,1727,3.0,16.520514000000002,40.69923,#6a2ab4,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,899
0.7025926161579008,0.6609536553988491,0.07094665823318574,0.3411806990744901,0.6139008979048884,0.25459917653245456,1727,4.0,17.014084,39.654472,#692cb6,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,900
0.7042703825698808,0.6598197015851568,0.06881738450365901,0.3799014356117421,0.23832936822627546,0.11574521425481965,1727,5.0,-5.5291104,-20.224144,#9dbe72,2,0,0,0,2,6,8,8,12,7,7,12,16,7,7,17,87,901
0.6453892755267479,0.5451827049034925,0.06862745098039216,0.055710306406685235,0.5360824742268041,0.10389316005213547,1740,0.0,-7.231089599999999,40.108612,#a52771,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,902
0.6440869479649916,0.5411961330010158,0.06943435810538208,0.01588775404931394,0.4268804887361588,0.2738826587973719,1740,-1.0,-20.72127,45.768223,#c22352,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,903
0.6439785461332583,0.5380972687381131,0.05269103526184137,0.03548952852574022,0.2856051928216877,0.0586629055243876,1740,-2.0,12.945818,-44.911021999999996,#64dc8a,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,904
0.6429859165824272,0.5377700004110366,0.0545652604476134,0.3059002279057989,0.330834114339269,0.030695706379040025,1740,-3.0,3.709953,-26.715279,#7fc987,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,905
0.6433842720587748,0.5389974008726206,0.05053184672561836,0.5662788792397182,0.5694360218314131,0.2599217967849789,1740,-4.0,24.212166,10.427235000000001,#5773ca,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,906
0.6461232462624231,0.5419026282174748,0.05664488017429194,0.6295264623955432,0.9381443298969072,0.28617843177997315,1740,-5.0,45.855816,10.726324,#1f6ae8,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,907
0.6464123544359452,0.5500126300334784,0.09447682977094744,0.014379281788752541,0.616049038729451,0.286727253141428,1740,1.0,-16.304924,55.039467,#ad115f,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,908
0.6472900480098165,0.5552095269700246,0.1135961328976035,0.0897458217270195,0.4545747422680412,0.2719964251308109,1740,2.0,-21.05471,46.869556,#c22252,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,909
0.6485118419096576,0.5571311489055759,0.11633986928104575,0.5610823716673299,0.09131075110456556,0.005855796293847636,1740,3.0,-40.077003000000005,-32.296127,#dbc61f,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,910
0.6484282176394665,0.5568969359411611,0.12287581699346405,0.5491444488658974,0.0029455081001472753,0.028523394850677192,1740,4.0,-40.363296999999996,-35.225636,#daca20,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,911
0.648425430163794,0.5568891288423465,0.12309368191721135,0.5487465181058496,0.0,0.0004962539232074268,1740,5.0,-40.472266999999995,-35.23899,#daca1f,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,73,912
0.6441029071235498,0.5401547142305354,0.062091503267973865,0.9498607242339832,0.4639175257731959,0.006611382912408621,1778,0.0,23.805533999999998,-8.829718,#52a2c3,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,913
0.6437410030915753,0.5375293751668124,0.05133442265795208,0.30571030640668523,0.12714776632302408,0.05007729021452364,1778,-1.0,-9.827349,-30.991573,#9ccd5b,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,914
0.6425580003516735,0.5367528165550759,0.04785766158315179,0.16843082636954504,0.4996563573883161,0.266312800266974,1778,-2.0,-16.74324,45.68622,#b8205b,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,915
0.6390738807909297,0.5318573249175316,0.044798474945533774,0.09331476323119778,0.6775128865979382,0.17799082434500085,1778,-3.0,-6.9486322,46.228825,#9e176f,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,916
0.6384321363011605,0.5285085254228186,0.037037037037037035,0.9359331476323121,0.6185567010309279,0.28145601541396703,1778,-4.0,24.489231,-2.4687688,#5393c7,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,917
0.6402664985474704,0.5258132771008484,0.010893246187363837,0.8614206128133705,0.27319587628865977,0.07721150758420069,1778,-5.0,-31.6825,20.2454,#df542b,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,918
0.645102103323806,0.544337082291058,0.07130886542651248,0.05763874008999356,0.6026962727993656,0.22266798603714674,1778,1.0,-11.624566,46.73587,#aa1b66,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,919
0.6463917575996181,0.5492041555834497,0.09450980392156863,0.534707520891365,0.6437113402061855,0.2535370898581386,1778,2.0,24.387518,16.941843,#5662cb,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,920
0.6470644396915795,0.5543675667786516,0.1144781144781145,0.03891280492951801,0.6697906904092471,0.28251498150816234,1778,3.0,-13.696657,59.56875600000001,#a80f66,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,921
0.6486898290065001,0.5594186621046937,0.13766339869281047,0.4032033426183844,0.6314432989690721,0.22750240843234665,1778,4.0,21.15268,35.79126,#5f35c2,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,922
0.6459862921625135,0.5635476532239849,0.1382664176781824,0.8589335455630721,0.6782032400589101,0.2821981094143394,1778,5.0,50.404026,-6.173217299999999,#1d89e6,2,0,0,3,2,6,8,8,12,7,7,12,12,7,7,17,9,923
0.6440441894646955,0.53887991981901,0.05773420479302833,0.036211699164345405,0.7422680412371134,0.01038931600521355,1794,0.0,-1.9693203000000001,43.627552,#941d7e,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,924
0.6427492392498166,0.5370272332100471,0.049927378358750926,0.10724233983286907,0.6580756013745706,0.29011377875164496,1794,-1.0,-8.74952,52.541077,#9d0f6e,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,925
0.6392948987369138,0.5321727457905503,0.041861188920012456,0.07377636291285315,0.7301914580265096,0.2537691628909823,1794,-2.0,-3.5110905,53.313854000000006,#930f79,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,926
0.6384088229585032,0.5283835340155214,0.023518239204513708,0.8998642954074709,0.5588157546920434,0.28617843177997315,1794,-3.0,23.421782999999998,-2.1933543999999996,#5793c5,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,927
0.6402404542103213,0.5259747716748784,0.014045879789824429,0.8884483041127316,0.33814432989690724,0.16077327623468968,1794,-4.0,-25.372145,24.863415,#d44c3f,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,928
0.6412327698917988,0.5246675391957254,0.014074074074074076,0.09649025069637884,0.24742268041237114,0.06369595194469106,1794,-5.0,8.794879,-44.881370000000004,#6bdc7f,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,929
0.6452426270810019,0.5447346685791707,0.07034928666807225,0.041063887141701866,0.711340206185567,0.2787901352073506,1794,1.0,-9.309495,58.93934,#a00f6f,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,930
0.6465710361623263,0.5504771356398166,0.1047930283224401,0.009285051067780872,0.7477663230240551,0.2885396399629763,1794,2.0,-7.975736599999999,61.67748,#9e0f72,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,931
0.6475087640177737,0.5560308363017121,0.13134614115006274,0.02456318055203849,0.6713527022805373,0.28705136329005304,1794,3.0,-13.668702,59.88024,#a80f66,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,932
0.6483871991606378,0.5612181181981589,0.15219421101774044,0.8977317946677281,0.634020618556701,0.12062400660598585,1794,4.0,45.341640000000005,-6.418661599999999,#1f89e3,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,933
0.644201605745339,0.564517464461396,0.1428517767260161,0.9292094899625396,0.6953430501244223,0.2485619427955793,1794,5.0,51.8628,-5.763298000000001,#1d89e7,2,0,0,0,2,6,6,6,12,7,7,12,16,7,7,17,72,934
0.7032361063324153,0.6633492471916469,0.07516339869281048,0.33147632311977715,0.5463917525773195,0.09728177713972684,1834,0.0,13.931804999999999,37.301853,#6d2daf,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,93,935
0.6973697040793247,0.6649992790905053,0.0826525054466231,0.34958217270194986,0.6932989690721649,0.17791703658928198,1834,-1.0,16.078747,40.22862,#6b2ab3,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,93,936
0.6933499496134736,0.6677383804132404,0.10588235294117647,0.30362116991643456,0.6041237113402061,0.16503271060402852,1834,-2.0,15.267623,38.366768,#6b2cb2,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,93,937
0.6892970359808306,0.6703376784303714,0.13447107237956912,0.3639740018570102,0.5406643757159221,0.030118522156528164,1834,-3.0,13.278270000000001,37.260979999999996,#6e2eae,2,0,0,0,2,6,6,11,11,13,14,11,11,14,14,11,93,938
