TIME,Pass_ID,Time since ball possession change,Time to next ball possession change,Pressure on the ball (d1=9.0; d2=3.0; p=1.75),Pressure on the offense team (d1=9.0; d2=3.0; p=1.75),Threat to the defense goal from the offense team (maxD=35.0; r=1.5),Potential threat to the offense goal from the defense team (maxD=35.0; r=1.5),Ball distance to the defense goal,left-right,back-front,change,team,tsne_x,tsne_y,color_tsne,ae4_x,ae4_y,color_ae4,ae3_x,ae3_y,color_ae3,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,tsne_y_5000,tsne_x_5000,color_tsne_5000,order,id,Y
55:23.9,122,0.004103967,0.040864256,0.22961698,0.46778323899999996,0.004872518,0.0,0.37821122700000004,0.429253324,0.6278785179999999,0,0,-10.448115,-80.554245,#8ed85b,1.3535701999999998,-0.17704166,#c5d730,-0.48939309999999997,-0.7098532,#2da2db,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.6520888,-47.986004,#89dd5e,0,7270,28
55:24.0,122,0.00501596,0.039924847,0.148426445,0.473084385,0.005091781,0.0,0.369077069,0.42635526799999995,0.618533763,0,0,-11.346638,-82.485954,#8ed95a,1.331736,-0.18969049999999998,#c6d72f,-0.46932578,-0.7031515,#2ba1dc,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.978051,-47.54172,#8adc5d,0,7271,29
55:24.0,122,0.0059279530000000006,0.038985439,0.127348134,0.479320454,0.0053616440000000005,0.0,0.360418649,0.43078758899999997,0.6098564910000001,0,0,-11.396755,-82.71464499999999,#8ed95a,1.3306206,-0.19708586,#c6d72f,-0.46684888,-0.7085392,#2ba1dc,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.9749699,-47.48651,#8adc5d,0,7272,30
55:24.1,122,0.006839945,0.038046031,0.14940229300000002,0.491224612,0.005674609000000001,0.0,0.351855376,0.434878964,0.601401713,0,0,-11.221678,-82.67676,#8ed95a,1.3451182,-0.20166217,#c5d72f,-0.47680905,-0.72257745,#2ca3db,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.7690244,-47.642727,#89dd5e,0,7273,31
55:24.2,122,0.007751938000000001,0.037106623,0.199707246,0.505371412,0.006034426,0.0,0.34414843,0.44357313299999995,0.594393147,0,0,-10.700567,-81.93876999999999,#8dd95b,1.3735734,-0.20132919,#c4d731,-0.4967098,-0.7424393,#2ea6da,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.3564688,-47.923145,#88dd5f,0,7274,32
55:24.3,122,0.008663931,0.036167215,0.226787021,0.505726644,0.006442968,0.0,0.33577545200000003,0.44698261200000006,0.586717099,0,0,-10.529461,-81.482025,#8dd95b,1.3752525,-0.21122423,#c3d831,-0.502508,-0.75547445,#2fa8da,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.117788,-48.145233,#87dd61,0,7275,33
55:24.4,122,0.009575923,0.035227806,0.284947548,0.489196669,0.0069264719999999995,0.0,0.333682207,0.45635867700000005,0.586717099,0,0,-10.41151,-80.78008,#8ed95b,1.3756591999999999,-0.21705118,#c3d831,-0.5119627,-0.7684780999999999,#2fa9d9,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-0.8488714,-48.49527,#86dd62,0,7276,34
55:24.4,122,0.010487916000000002,0.034288398,0.280409856,0.480610608,0.0076086240000000005,0.0,0.329495718,0.454483464,0.5842696629999999,0,0,-10.436952999999999,-80.799065,#8ed95b,1.3604174,-0.22837633,#c4d830,-0.5054843,-0.7708015,#2faada,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-0.9421336,-48.55615,#87dd61,0,7277,35
55:24.5,122,0.011399909,0.03334899,0.10597706800000001,0.482095944,0.008444449,0.0,0.32302569,0.441016025,0.579263544,0,0,-11.389571,-83.11938,#8dda5a,1.309568,-0.24510506,#c6d82e,-0.45937505,-0.74333197,#2ca5dc,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.8964685,-47.69916,#8add5d,0,7278,36
55:24.6,122,0.012311902,0.032409582,0.093047085,0.48339976,0.00931588,0.0,0.316555661,0.427719059,0.5743686729999999,0,0,-11.410654,-83.21200999999999,#8dda5a,1.2919856,-0.26102358,#c6d82d,-0.45022812,-0.745301,#2ca5dc,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.9191281,-47.696957,#8add5d,0,7279,37
55:24.7,122,0.013223894,0.031470174,0.11617467699999999,0.48788114200000005,0.010434685,0.0,0.314176974,0.419877259,0.5743686729999999,0,0,-11.241761,-83.23786,#8dda5a,1.2953643999999997,-0.26692232,#c6d82d,-0.45446774,-0.7526615,#2ca6dc,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.8016614,-47.819954,#8add5e,0,7280,38
55:24.8,122,0.014135887,0.030530766,0.13788729,0.497812008,0.011673428999999999,0.0,0.31170314,0.412035459,0.574257426,0,0,-10.987713000000001,-83.33023,#8dda5a,1.3049856000000002,-0.27048272,#c5d82e,-0.46099043,-0.76071763,#2da7db,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.6504385,-47.907703,#89dd5e,0,7281,39
55:24.8,122,0.01504788,0.029591357000000002,0.153939985,0.5070577860000001,0.0130546,0.0,0.3094196,0.40419365799999996,0.574591167,0,0,-10.72562,-83.47454,#8cda5b,1.3130796999999998,-0.27413028,#c5d82e,-0.46615866,-0.76759577,#2da8db,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.5082392,-47.97367,#89dd5f,0,7282,40
55:24.9,122,0.015959872,0.028651949,0.165357404,0.51803678,0.014383298999999999,0.0,0.306945766,0.39601091,0.574702414,0,0,-10.49975,-83.65941,#8cda5b,1.3217565,-0.27740306,#c4d82e,-0.47082868,-0.77395123,#2da9db,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.3588687,-48.006046,#88dd5f,0,7283,41
55:25.0,122,0.016871865,0.027712541,0.169016833,0.527290365,0.015798203,0.0,0.30456707899999996,0.38782816200000003,0.574813661,0,0,-10.35562,-83.83184,#8bda5b,1.3268377,-0.28147408,#c4d92f,-0.47298145,-0.7785685,#2ea9db,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.2620937,-48.005257,#88dd60,0,7284,42
55:25.1,122,0.017783858,0.026773132999999998,0.171163698,0.533594747,0.018003954,0.0,0.302283539,0.379986362,0.574924908,0,0,-10.242242999999998,-83.95933000000001,#8bda5b,1.3288708999999999,-0.28709470000000004,#c4d92f,-0.47423357,-0.7826788,#2eaada,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.1919861,-48.007954,#87dd60,0,7285,43
55:25.2,122,0.01869585,0.025833725,0.172871432,0.536391707,0.02054516,0.0,0.299809705,0.371462666,0.57447992,0,0,-10.14981,-84.040184,#8bda5b,1.3257259,-0.29527488,#c4d92f,-0.47357252,-0.7862153000000001,#2eaada,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.1517419,-48.033768,#87dd60,0,7286,44
55:25.2,122,0.019607843,0.024894317000000003,0.172969017,0.538232275,0.022702186,0.0,0.29752616600000004,0.36379134,0.574146179,0,0,-10.085724,-84.08584599999999,#8bda5c,1.3217589,-0.3030265,#c4d92f,-0.47214836,-0.7891876,#2eabda,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.130163,-48.05384,#87dd60,0,7287,45
55:25.3,122,0.020519836,0.023954907999999997,0.17384728,0.535892041,0.024386953,0.0,0.294957184,0.35543811799999997,0.573367449,0,0,-10.035025,-84.09270500000001,#8bda5c,1.311611,-0.31325245,#c4d92e,-0.4681432,-0.7915483,#2eabda,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.1339364,-48.106903,#87dd60,0,7288,46
55:25.4,122,0.021431829,0.0230155,0.17638448399999998,0.531051524,0.025327724,0.0,0.292578497,0.34844868700000003,0.572699967,0,0,-9.988578,-84.072716,#8bda5c,1.2996906000000001,-0.3232859,#c4d92e,-0.46332008,-0.7936726,#2eabdb,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.1460238,-48.179882,#87dd60,0,7289,47
55:25.5,122,0.022343821,0.022076092000000002,0.178433764,0.525976789,0.025798109,0.0,0.29019981,0.341629731,0.57180999,0,0,-9.947751,-84.05561,#8ada5c,1.28709,-0.3331597,#c5d92d,-0.45786074,-0.7955099,#2dabdb,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.1648407,-48.2502,#87dd60,0,7290,48
55:25.6,122,0.023255814,0.021136684,0.181751647,0.5166197579999999,0.026156052000000003,0.0,0.288867745,0.336004091,0.572143731,0,0,-9.909018,-84.01886,#8ada5c,1.2717643,-0.34290555,#c5d92c,-0.45139470000000004,-0.79638475,#2dabdb,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.212594,-48.335075,#88dd60,0,7291,49
55:25.6,122,0.024167807000000003,0.020197276,0.19775555,0.5144590920000001,0.026219769,0.0,0.287725975,0.331742243,0.57258872,0,0,-9.808734,-83.99813,#8ada5c,1.2688959999999998,-0.34813163,#c5d92c,-0.45151356,-0.80069065,#2dabdb,0,5,4,1,4,1,10,10,0,10,0,7,7,17,18,18,-1.1123538,-48.42577,#87dd61,0,7292,50
55:55.8,133,0.021431829,0.045091592,0.0,0.341506259,0.0,0.35483254399999997,0.93472883,0.579952267,0.8912003559999999,0,0,1.2630656,-38.119938,#98b87e,1.6541883999999998,0.67724913,#c5c236,-0.47060478,-0.12664756,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.659044,-40.09565,#d7cf21,6,7293,0
55:55.8,133,0.022343821,0.044152184000000004,0.0,0.33232879600000004,0.0,0.35895235600000003,0.9384395809999999,0.578588476,0.896428969,0,0,1.3975427,-38.05509,#98b87e,1.6468612,0.67871606,#c5c236,-0.46635008,-0.12267351,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.692255,-40.051838,#d7cf21,6,7294,1
55:55.9,133,0.023255814,0.043212775999999994,0.0,0.323914495,0.0,0.36306810100000003,0.9419600379999999,0.579952267,0.9014350870000001,0,0,1.5421073,-38.028023,#98b87e,1.6426880000000001,0.681715,#c5c136,-0.46049163,-0.12095083,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.72454,-40.023468,#d8cf21,6,7295,2
55:56.0,133,0.024167807000000003,0.042273368,0.0,0.319072026,0.0,0.367714582,0.9386298759999999,0.592908285,0.898431416,0,0,1.6620152,-37.9182,#98b87e,1.6455381000000002,0.6834222,#c5c136,-0.4653407,-0.123423785,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.7185955,-40.03071,#d8cf21,6,7296,3
55:56.1,133,0.025079799,0.04133396,0.0,0.31550800100000004,0.0,0.372403766,0.9386298759999999,0.599556768,0.899321393,0,0,1.7682106,-37.868607,#98b77f,1.6479990000000002,0.68696725,#c5c136,-0.46668869999999996,-0.12383165,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.729473,-40.02198,#d8cf21,6,7297,4
55:56.2,133,0.025991792000000003,0.040394551,0.0,0.309189955,0.0,0.376972975,0.9384395809999999,0.606546198,0.899988875,0,0,1.8911648,-37.78731,#98b77f,1.6472359,0.68908507,#c5c136,-0.466016,-0.12444460000000002,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.738598,-40.008087,#d8cf21,6,7298,5
55:56.2,133,0.026903785,0.039455143,0.0,0.302489353,0.0,0.38137137299999996,0.938725024,0.611660416,0.901212593,0,0,2.0111863999999997,-37.71345,#97b77f,1.6448646,0.6905946,#c5c136,-0.46374163,-0.12475619,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.751897,-39.99027,#d8cf20,6,7299,6
55:56.3,133,0.027815777000000003,0.038515735,0.000927055,0.29699107199999997,0.0,0.385908046,0.9386298759999999,0.617456529,0.902213817,0,0,2.1214802,-37.646,#97b77f,1.6444779999999999,0.69266105,#c5c136,-0.4633572,-0.1253899,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.764654,-39.97603,#d8cf20,6,7300,7
55:56.4,133,0.02872777,0.037576327,0.004000976,0.291465466,0.0,0.390042093,0.9390104659999999,0.621718377,0.9036600290000001,0,0,2.2381518,-37.60907,#97b77f,1.6435813000000001,0.69431317,#c5c136,-0.4625919,-0.12604631,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.7819195,-39.959538,#d8cf20,6,7301,8
55:56.5,133,0.029639763,0.036636919,0.008733838,0.287788235,0.0,0.39409073299999997,0.939486204,0.625468803,0.905439982,0,0,2.3528771,-37.605602000000005,#97b780,1.6450642,0.69673043,#c5c136,-0.4636446,-0.12686267,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.801183,-39.948307,#d8cf20,6,7302,9
55:56.6,133,0.030551756,0.035697511,0.014442547,0.283619145,0.0,0.397484596,0.939961941,0.6288782820000001,0.907219935,0,0,2.4713583,-37.621136,#97b780,1.6458592,0.69839716,#c5c136,-0.4643473,-0.12799829999999998,#2a61e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.820498,-39.93874,#d8ce20,6,7303,10
55:56.6,133,0.031463748,0.034758102,0.022298121,0.279781864,0.0,0.399977632,0.940437678,0.631605864,0.9089998890000001,0,0,2.5917318,-37.658854999999996,#97b780,1.6468976000000002,0.69939554,#c5c136,-0.46554816,-0.12963274,#2a62e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.841932,-39.931313,#d8ce20,6,7304,11
55:56.7,133,0.032375741,0.033818693999999996,0.031080751,0.276356418,0.0,0.401272953,0.9415794479999999,0.6327991820000001,0.911558572,0,0,2.7042193,-37.71281,#96b780,1.6480105999999999,0.70005924,#c5c136,-0.46618387,-0.1313494,#2a62e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.867162,-39.931267,#d8ce20,6,7305,12
55:56.8,133,0.033287734,0.032879286,0.040888021000000004,0.27557569,0.0,0.40234459200000006,0.942340628,0.634333447,0.9137835129999999,0,0,2.8179648,-37.776314,#96b780,1.6524855,0.7015428000000001,#c5c136,-0.46963298,-0.13344304,#2a62e5,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.890115,-39.935516,#d8ce20,6,7306,13
55:56.9,133,0.034199726,0.031939878,0.052842157,0.274605635,0.0,0.402478801,0.943292103,0.635697238,0.916230949,0,0,2.947387,-37.864174,#96b880,1.6572484,0.7026251,#c5c136,-0.47344118,-0.13601029999999997,#2a62e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.917652,-39.942684,#d8ce20,6,7307,14
55:57.0,133,0.035111719,0.03100047,0.066016101,0.278009611,0.0,0.40227138700000004,0.944719315,0.635526764,0.91923462,0,0,3.0715918999999996,-37.97095,#96b881,1.6666942999999999,0.70541275,#c4c136,-0.47779283,-0.13958879999999999,#2a62e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.946792,-39.956997,#d8ce20,6,7308,15
55:57.0,133,0.036023712,0.030061062000000003,0.081141742,0.282018652,0.0,0.40203347100000003,0.94567079,0.635867712,0.921682056,0,0,3.2242197999999997,-38.084579999999995,#95b881,1.6771976000000002,0.70809734,#c4c137,-0.48286447,-0.14408638,#2a63e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.97935,-39.971657,#d9ce1f,6,7309,16
55:57.1,133,0.036935705,0.029121652999999997,0.09719443800000001,0.285645135,0.0,0.40143969700000004,0.9470028540000001,0.635015343,0.92457448,0,0,3.391857,-38.20491,#95b881,1.6867915,0.7103102,#c3c137,-0.4875035,-0.1483496,#2a63e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.017853,-39.98379,#d9ce1f,6,7310,17
55:57.2,133,0.037847697,0.028182245,0.11500365900000001,0.287507173,0.0,0.40030502100000004,0.9480494770000001,0.634333447,0.92724441,0,0,3.5668860000000002,-38.336659999999995,#95b881,1.6945428,0.7111633,#c3c138,-0.49171332,-0.15307577,#2a63e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.06219,-39.994923,#d9ce1f,6,7311,18
55:57.3,133,0.03875969,0.027242837000000002,0.13271529599999998,0.287559872,0.0,0.39912560700000005,0.948715509,0.634333447,0.9293581040000001,0,0,3.7313595,-38.445477000000004,#95b882,1.7001993999999998,0.71094966,#c3c138,-0.49521834,-0.1578681,#2a64e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.108528,-40.003704,#d9ce1f,6,7312,19
55:57.4,133,0.039671683,0.026303429,0.154769456,0.288118093,0.0,0.397594404,0.9491912459999999,0.633822025,0.9311380579999999,0,0,3.9094531999999997,-38.559235,#94b882,1.7066109,0.7102391,#c2c138,-0.4995969,-0.16366339,#2a64e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.167906,-40.011658,#d9ce1f,6,7313,20
55:57.4,133,0.040583675,0.025364021,0.17662844600000002,0.287797994,0.0,0.395503996,0.9502378690000001,0.631946812,0.933919235,0,0,4.055536,-38.65625,#94b882,1.7115908,0.7090009,#c2c138,-0.50313544,-0.16891482,#2a64e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.231161,-40.020443,#d9ce1e,6,7314,21
55:57.5,133,0.041495668,0.024424612000000002,0.19897536,0.286101862,0.0,0.393080098,0.9514747859999999,0.629560177,0.9368116590000001,0,0,4.175919,-38.73353,#94b882,1.714691,0.70689815,#c2c139,-0.5058918,-0.17391418,#2a65e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.295952,-40.025734,#dace1e,6,7315,22
55:57.6,133,0.042407661,0.023485204,0.223664308,0.28345519199999997,0.0,0.390277975,0.9521408179999999,0.627684964,0.939147847,0,0,4.276708999999999,-38.797703000000006,#94b982,1.7170342,0.7036939,#c2c139,-0.50882596,-0.17980596,#2a65e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.369486,-40.030243,#dace1e,6,7316,23
55:57.7,133,0.043319653,0.022545796,0.243620395,0.279582779,0.0,0.386906481,0.953758325,0.624616434,0.9427077540000001,0,0,4.3409724,-38.837875,#93b982,1.7170111000000001,0.70030385,#c2c139,-0.5098062,-0.18401219,#2966e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-16.431421,-40.036068,#dace1e,6,7317,24
55:57.8,133,0.044231646,0.021606387999999997,0.322468895,0.27771878899999997,0.0,0.383616325,0.939391056,0.63535629,0.9276893979999999,0,0,4.5379195,-38.945557,#93b983,1.7260865,0.68368423,#c1c239,-0.52728224,-0.21228972,#2968e2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-7.5388374,-35.251972,#b8cd40,6,7318,25
55:57.8,133,0.045143639000000006,0.02066698,0.035764821,0.276256875,0.0,0.38019196,0.9208372979999999,0.652062734,0.9076649240000001,0,0,2.8542752,-37.395763,#96b781,1.6610166000000002,0.6627975,#c4c237,-0.46294090000000004,-0.17792128,#2766e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.796899,-40.0443,#d8cf20,6,7319,26
55:57.9,133,0.046055632,0.019727572,0.0,0.27495696199999997,0.0,0.37623279200000004,0.903139867,0.667064439,0.888641673,0,0,2.7474985,-36.880634,#97b681,1.6472121,0.6431951,#c5c336,-0.45541459999999995,-0.18857823,#2667e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.623171,-40.060577,#d7cf21,6,7320,27
55:58.0,133,0.046967624000000006,0.018788163,0.0,0.27492378100000003,0.0,0.37260508,0.885727878,0.681213774,0.8699521640000001,0,0,2.991371,-36.504944,#97b681,1.641843,0.6244715999999999,#c5c336,-0.45638004,-0.20549679999999998,#2668e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.463461,-40.101566,#d6cf22,6,7321,28
55:58.1,133,0.047879617,0.017848755,0.0,0.273838569,0.0,0.368121276,0.868886775,0.6931469490000001,0.851930137,0,0,3.2625982999999996,-36.10215,#96b682,1.6338701,0.60441744,#c5c436,-0.45593518,-0.22176822,#2569e4,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.268996,-40.14385,#d6cf23,6,7322,29
55:58.2,133,0.04879161,0.016909346999999998,0.017321298,0.272312245,0.0,0.363466661,0.852140818,0.704398227,0.834130604,0,0,3.6429352999999995,-35.565556,#96b583,1.6285077,0.58396137,#c5c536,-0.45899177,-0.24101910000000001,#246be3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-15.050332,-40.203205,#d5d023,6,7323,30
55:58.2,133,0.049703602,0.015969939,0.050402537000000004,0.271754024,0.0,0.35885678299999996,0.83549001,0.7153085579999999,0.816553565,0,0,4.2138066,-34.754303,#95b484,1.6274351,0.56404585,#c5c536,-0.46601984,-0.2631736,#236de3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-14.784141,-40.294853,#d4d025,6,7324,31
55:58.3,133,0.050615595,0.015030531000000001,0.082849475,0.27129339399999997,0.0,0.353703967,0.819600381,0.72366178,0.799755256,0,0,4.4954376,-34.356204999999996,#95b484,1.6248354999999999,0.54353815,#c4c636,-0.47191456,-0.28443509999999994,#226ee2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-14.49734,-40.39851,#d2d126,6,7325,32
55:58.4,133,0.051527588,0.014091123,0.09909734099999999,0.26936499399999997,0.0,0.34808142,0.804186489,0.73065121,0.783513183,0,0,4.623381,-34.177734,#95b385,1.6164502,0.5219497999999999,#c5c636,-0.47289774,-0.3021189,#2170e2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-14.222278,-40.50239,#d1d127,6,7326,33
55:58.5,133,0.05243958,0.013151713999999998,0.095291535,0.267661055,0.0,0.34258698200000004,0.7874405329999999,0.7405386979999999,0.76571365,0,0,4.738304599999999,-34.011616,#95b385,1.6053157,0.5001466,#c5c736,-0.47035554,-0.31753543,#2071e2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.95037,-40.635033,#d0d228,6,7327,34
55:58.6,133,0.053351573,0.012212306000000001,0.0,0.267272642,0.0,0.33729792399999997,0.7731684109999999,0.7448005459999999,0.750806541,0,0,5.60113,-32.451912,#94b187,1.5746627,0.47903016,#c6c735,-0.44569415,-0.31380576,#1f71e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.857636,-40.603016,#cfd229,6,7328,35
55:58.6,133,0.054263566,0.011272898,0.0,0.265880994,0.0,0.33172214699999997,0.758230257,0.7499147629999999,0.734898209,0,0,5.7525949999999995,-32.267315,#94b187,1.5622690000000001,0.45721999999999996,#c6c835,-0.44242929999999997,-0.3279155,#1e72e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.690501,-40.710686,#cfd229,6,7329,36
55:58.7,133,0.055175559000000006,0.01033349,0.0,0.264659153,0.0,0.325656303,0.7434823979999999,0.7550289809999999,0.719101124,0,0,5.908555000000001,-32.1276,#94b188,1.5502197,0.43545178,#c7c934,-0.43919477,-0.34206718,#1d73e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.547891,-40.825985,#ced22a,6,7330,37
55:58.8,133,0.056087551,0.009394082,0.0,0.264665009,0.0,0.319891413,0.729115128,0.758779407,0.7038602740000001,0,0,6.0664225,-32.02153,#94b188,1.5389283999999999,0.41425379999999995,#c7c934,-0.43610162,-0.35584044,#1d75e3,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.424836,-40.934837,#cdd32b,6,7331,38
55:58.9,133,0.056999544000000006,0.008454674,0.0,0.26393112399999996,0.0,0.313774732,0.714938154,0.762188885,0.688730671,0,0,6.224558999999999,-31.947483000000002,#94b188,1.5265781,0.39256677,#c7ca34,-0.43248263,-0.3694082,#1e76e2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.308477,-41.051865,#cdd32b,6,7332,39
55:59.0,133,0.057911537,0.007515265,0.0,0.261606505,0.0,0.305943836,0.701046622,0.765598363,0.673823562,0,0,6.3676167,-31.905468,#93b188,1.5125754999999999,0.3695844,#c8ca33,-0.42796892,-0.38308477,#1e78e2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.169161,-41.20336,#ccd32c,6,7333,40
55:59.0,133,0.058823529000000006,0.006575856999999999,0.0,0.259330681,0.0,0.300168778,0.68715509,0.768155472,0.658916453,0,0,6.483635400000001,-31.881234999999997,#93b189,1.4978356000000002,0.34725899,#c8cb33,-0.42332658,-0.39593959999999995,#1e79e2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-13.001358,-41.373875,#cbd42c,6,7334,41
55:59.1,133,0.059735522,0.005636449,0.0029763359999999996,0.259215524,0.0,0.294359152,0.6736441479999999,0.7698602109999999,0.644454333,0,0,6.583964,-31.869965000000004,#93b189,1.4859741000000002,0.32600759999999995,#c8cb32,-0.42008346,-0.40928352,#1f7be2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-12.789293,-41.574585,#cad42d,6,7335,42
55:59.2,133,0.060647515,0.004697041,0.034057087,0.26297278,0.0,0.288972487,0.660418649,0.7715649509999999,0.63010346,0,0,6.739628999999999,-31.8858,#93b189,1.4847128,0.30723283,#c8cc32,-0.42508823,-0.42797935,#207de2,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-12.610733,-41.76924,#c8d42e,6,7336,43
55:59.3,133,0.061559508,0.003757633,0.08953403300000001,0.270811294,0.0,0.28370173,0.647383444,0.7725877940000001,0.615975081,0,0,6.995319,-31.9498,#92b189,1.4929887,0.29044113,#c7cc33,-0.43732026,-0.4514709,#2181e1,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-12.489591,-41.991196,#c8d52f,6,7337,44
55:59.4,133,0.062471500000000006,0.002818225,0.16486948,0.276895121,0.0,0.278451309,0.634253092,0.773610638,0.6016242070000001,0,0,26.319193,-43.234837,#6ebca2,1.5030489,0.27276966,#c6cd34,-0.45321140000000004,-0.4783402,#2385e0,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-10.776314,-43.73846,#bdd837,6,7338,45
55:59.4,133,0.063383493,0.0018788160000000002,0.257965357,0.282986755,0.0,0.273629949,0.621313035,0.774633481,0.587495828,0,0,26.71289,-43.166695000000004,#6ebca3,1.5169791000000001,0.25567445,#c5ce34,-0.47325766,-0.5081760000000001,#2589df,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-10.3086405,-44.06512,#bad839,6,7339,46
55:59.5,133,0.064295486,0.0009394080000000001,0.353500854,0.287593053,0.0,0.269083108,0.608753568,0.774463007,0.5738124370000001,0,0,27.429709999999996,-43.010857,#6dbca4,1.528972,0.23793176,#c4ce35,-0.49277416,-0.53767157,#278dde,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-5.6592975,-38.549225,#a9d34a,6,7340,47
55:59.6,133,0.065207478,0.0,0.482312759,0.28960928399999997,0.0,0.264546434,0.5993339679999999,0.782645755,0.5638002,0,0,28.156384999999997,-42.801722999999996,#6cbba5,1.5596611,0.23382851,#c3cf36,-0.5231462,-0.57218605,#2a93dc,0,5,3,5,4,5,5,5,11,5,11,15,15,15,11,11,-4.9764113,-38.091896,#a6d24c,6,7341,48
